artist,track,url
"TheFrenchKris","Une jolie fille","https://www.youtube.com/embed/2FmQrP7ok1U?autoplay=1&start=57&end=87&controls=0"
"Eyedress","Something About You","https://www.youtube.com/embed/j9yEL3B5Cvk?autoplay=1&start=49&end=79&controls=0"
"MYSK","My rival Hardstyle","https://www.youtube.com/embed/IscxNP0m_BI?autoplay=1&start=44&end=74&controls=0"
"Chase Atlantic","COLD NIGHTS","https://www.youtube.com/embed/Icmwov0XTo4?autoplay=1&start=36&end=66&controls=0"
"overrated","Till the End - Sped Up","https://www.youtube.com/embed/1y0EH_QHzYY?autoplay=1&start=44&end=74&controls=0"
"crypvolk","Outside - Hardstyle","https://www.youtube.com/embed/JHS8rIt0gs8?autoplay=1&start=57&end=87&controls=0"
"Conan Gray","Maniac","https://www.youtube.com/embed/cl6wEXFPoZ8?autoplay=1&start=53&end=83&controls=0"
"SiR","That's Why I Love You (feat. Sabrina Claudio)","https://www.youtube.com/embed/gVRon3_9MZE?autoplay=1&start=45&end=75&controls=0"
"Conan Gray","People Watching","https://www.youtube.com/embed/noJ4I3RBoEY?autoplay=1&start=41&end=71&controls=0"
"Black Atlass","Show Me","https://www.youtube.com/embed/P-cTcf5paSw?autoplay=1&start=30&end=60&controls=0"
"Johnny Rain","P.U.S.S.Y.","https://www.youtube.com/embed/VkypRbPfG6k?autoplay=1&start=56&end=86&controls=0"
"Saymooon","Never Slow Down Terror","https://www.youtube.com/embed/uyEJFshqV_8?autoplay=1&start=56&end=86&controls=0"
"Michele Morrone","Feel It","https://www.youtube.com/embed/WnIL4o6_D8M?autoplay=1&start=52&end=82&controls=0"
"Britney Spears","...Baby One More Time","https://www.youtube.com/embed/fEfvTTJNeAY?autoplay=1&start=57&end=87&controls=0"
"overrated","Lost Love","https://www.youtube.com/embed/hEyuZ0Whoh4?autoplay=1&start=57&end=87&controls=0"
"DO not DO","Lunettes du style","https://www.youtube.com/embed/WD8ebYkqRLU?autoplay=1&start=59&end=89&controls=0"
"Rihanna","S&M","https://www.youtube.com/embed/Ce2_k0LaE7E?autoplay=1&start=52&end=82&controls=0"
"Chase Atlantic","Moonlight","https://www.youtube.com/embed/vUNK5rIssww?autoplay=1&start=47&end=77&controls=0"
"Yosuf","Tren 200mg","https://www.youtube.com/embed/dTTxoZthmNE?autoplay=1&start=50&end=80&controls=0"
"Tory Lanez","Say It","https://www.youtube.com/embed/MJZ-HAJDONw?autoplay=1&start=40&end=70&controls=0"
"XXXTENTACION","Jocelyn Flores","https://www.youtube.com/embed/FAucVNRx_mU?autoplay=1&start=40&end=70&controls=0"
"Dj Bountyhunter","Woops - Dimitri Vegas & Junkie Kid Remix","https://www.youtube.com/embed/yXjIje9IHu4?autoplay=1&start=53&end=83&controls=0"
"Sabrina Claudio","Better Version","https://www.youtube.com/embed/yOHzvS4BnMo?autoplay=1&start=56&end=86&controls=0"
"d4vd","Sky","https://www.youtube.com/embed/_eOQDkiLvE0?autoplay=1&start=54&end=84&controls=0"
"Lady Gaga","Poker Face","https://www.youtube.com/embed/zNNeHeFTjtA?autoplay=1&start=59&end=89&controls=0"
"Avril Lavigne","Girlfriend","https://www.youtube.com/embed/J7AvWo2_850?autoplay=1&start=53&end=83&controls=0"
"ANGUISH","Gulyayu","https://www.youtube.com/embed/c-yCrgQIowY?autoplay=1&start=56&end=86&controls=0"
"Luther","Montrer les dents","https://www.youtube.com/embed/qkfmUqZUVc0?autoplay=1&start=38&end=68&controls=0"
"Bryant Barnes","Universe","https://www.youtube.com/embed/M7gWwxG6OHY?autoplay=1&start=58&end=88&controls=0"
"Surf Curse","Disco","https://www.youtube.com/embed/SOaDmn5Rfzs?autoplay=1&start=41&end=71&controls=0"
"ANGUISH","Etazhi - Remix","https://www.youtube.com/embed/UbLJgq1OWCM?autoplay=1&start=44&end=74&controls=0"
"The Dope Doctor","Pornstar","https://www.youtube.com/embed/uq9RGjGcQpk?autoplay=1&start=52&end=82&controls=0"
"d4vd","You Left Me First","https://www.youtube.com/embed/8KxhKO9Sja8?autoplay=1&start=39&end=69&controls=0"
"crypvolk","Like a G6 - Hardstyle","https://www.youtube.com/embed/wwBBy-kJFJA?autoplay=1&start=54&end=84&controls=0"
"Rihanna","Yeah, I Said It","https://www.youtube.com/embed/Ry_dOH1tVjU?autoplay=1&start=36&end=66&controls=0"
"Avril Lavigne","Complicated","https://www.youtube.com/embed/pjrBPHjCiuI?autoplay=1&start=34&end=64&controls=0"
"Ariana Grande","Let Me Love You","https://www.youtube.com/embed/xbiv2QHcGYU?autoplay=1&start=35&end=65&controls=0"
"Matt Maeson","Put It on Me","https://www.youtube.com/embed/T0SC3NjsOiY?autoplay=1&start=40&end=70&controls=0"
"Asentrix","Давай расскажем","https://www.youtube.com/embed/jtVonQRyZ3M?autoplay=1&start=56&end=86&controls=0"
"Linkin Park","The Emptiness Machine","https://www.youtube.com/embed/8T2UfcdlAUE?autoplay=1&start=35&end=65&controls=0"
"Two Feet","Twisted","https://www.youtube.com/embed/gmlbV4uDES4?autoplay=1&start=58&end=88&controls=0"
"Yosuf","Masteron","https://www.youtube.com/embed/Ou6MDOy6rEs?autoplay=1&start=58&end=88&controls=0"
"Metro Boomin","Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","https://www.youtube.com/embed/iWDxMpLvaUE?autoplay=1&start=38&end=68&controls=0"
"Tinashe","Nasty","https://www.youtube.com/embed/YV0N8TYG8H0?autoplay=1&start=59&end=89&controls=0"
"Luther","inaudible","https://www.youtube.com/embed/JOQWVaMJiN8?autoplay=1&start=34&end=64&controls=0"
"Luther","TR4PST4R","https://www.youtube.com/embed/raFv6NXw9Eo?autoplay=1&start=38&end=68&controls=0"
"Luther","ALAKAZAM","https://www.youtube.com/embed/drcb-_HQdHo?autoplay=1&start=39&end=69&controls=0"
"Tee Lopes","Flying Battery Zone Act 1","https://www.youtube.com/embed/Gmm7gtOrvnw?autoplay=1&start=34&end=64&controls=0"
"KEKS MAFIA","Nou ka pété ça inh","https://www.youtube.com/embed/mhhub7U3rO8?autoplay=1&start=41&end=71&controls=0"
"Adam Skorupa","A Watering Hole In The Harbor","https://www.youtube.com/embed/EBzZSsq20YE?autoplay=1&start=50&end=80&controls=0"
"Yasunori Nishiki","Octopath Traveler -Main Theme-","https://www.youtube.com/embed/C2CNz8sISS0?autoplay=1&start=57&end=87&controls=0"
"David Arkenstone","Taverns","https://www.youtube.com/embed/MyZZAXagpKU?autoplay=1&start=31&end=61&controls=0"
"Nobuo Uematsu","FFVII REMAKE: 闘う者達 -なんでも屋の仕事- (Let the Battles Begin! - A Merc's Job)","https://www.youtube.com/embed/g1iPwXpxVw8?autoplay=1&start=43&end=73&controls=0"
"1T1","Everyday","https://www.youtube.com/embed/zWfZlxBkq20?autoplay=1&start=51&end=81&controls=0"
"Akihiro Manabe","Azai Nagamasa","https://www.youtube.com/embed/lqYwm77LuSQ?autoplay=1&start=30&end=60&controls=0"
"Nobuo Uematsu","FFVII REMAKE: ティファのテーマ -セブンスヘブン- (Tifa's Theme - Seventh Heaven)","https://www.youtube.com/embed/gbLiziEKuQs?autoplay=1&start=58&end=88&controls=0"
"MUSASHI PROJECT","哀と愁","https://www.youtube.com/embed/_kr7pv2fin8?autoplay=1&start=39&end=69&controls=0"
"MUSASHI PROJECT","激と撃","https://www.youtube.com/embed/scWSTDsj3IM?autoplay=1&start=39&end=69&controls=0"
"Yasunori Mitsuda","Battle 1","https://www.youtube.com/embed/SQGmnWctlvQ?autoplay=1&start=57&end=87&controls=0"
"Yasunori Nishiki","Battle II","https://www.youtube.com/embed/HxNxnu1DIP4?autoplay=1&start=47&end=77&controls=0"
"Ninho","Putana","https://www.youtube.com/embed/UnnfIr5XrvQ?autoplay=1&start=58&end=88&controls=0"
"Yutaka Yamada","GLASSY SKY","https://www.youtube.com/embed/vvvvcpwFw5o?autoplay=1&start=51&end=81&controls=0"
"Muse","Supermassive Black Hole","https://www.youtube.com/embed/rinkviEmeXk?autoplay=1&start=38&end=68&controls=0"
"Sawano Hiroyuki","T-Kt","https://www.youtube.com/embed/mpqY5n4wZhM?autoplay=1&start=33&end=63&controls=0"
"Dj Luchshiy","MONS","https://www.youtube.com/embed/T5klllS1q6w?autoplay=1&start=42&end=72&controls=0"
"Billy Bybf","IG","https://www.youtube.com/embed/z1bMxKBpLjM?autoplay=1&start=58&end=88&controls=0"
"Maxence","Flûtiste","https://www.youtube.com/embed/R6tVYc6nXAU?autoplay=1&start=49&end=79&controls=0"
"Nobuo Uematsu","FFVII REMAKE: からっぽの空 (Hollow Skies)","https://www.youtube.com/embed/8EE8NKs3A34?autoplay=1&start=33&end=63&controls=0"
"ROSÉ","APT.","https://www.youtube.com/embed/8Ebqe2Dbzls?autoplay=1&start=42&end=72&controls=0"
"Linked Horizon","Shokei to Shikabane no Michi - TV Size","https://www.youtube.com/embed/pFXBdRXNRXE?autoplay=1&start=57&end=87&controls=0"
"SEGA SOUND TEAM","ROOFTOP RUN : ACT1","https://www.youtube.com/embed/v9rOsr2sNl8?autoplay=1&start=34&end=64&controls=0"
